t,value
1504532304,1481174072
1504532304,1481174072
1504532304,1481174072
1504532304,1983054184
1504532360,1840163256
1504532361,1719478240
1504532362,1625451936
1504532363,1622414888
1504532364,1616367752
1504532365,1610320616
1504532366,1604273480
1504532367,1598226344
1504532368,1586279184
1504532369,1548638992
1504532370,1517508976
1504532371,1504886944
1504532428,1839541704
1504532429,1706676112
1504532430,1625349768
1504532431,1621808928
1504532432,1616265616
1504532433,1610218512
1504532434,1604675168
1504532435,1598627968
1504532436,1587184752
1504532437,1542968568
1504532438,1518425408
1504532439,1504795616
1504532440,1504290872
1504532441,1504290008
1504532442,1493708992
1504532443,1488304056
1504532444,1488303192
1504532445,1487798448
1504532446,1487797584
1504532447,1487796720
1504532448,1487795792
1504532449,1482390856
1504532450,1482389800
1504532451,1482388840
1504532452,1482387944
1504532453,1482386952
1504532454,1482385992
1504532479,1839621176
1504532480,1700401704
1504532481,1625427208
1504532482,1618863616
1504532483,1612816480
1504532484,1606769344
1504532485,1600722176
1504532486,1594171072
1504532487,1582728024
1504532488,1538487648
1504532489,1513944448
1504532490,1504851096
1504532537,1839440896
1504532538,1712924176
1504532539,1631578368
1504532540,1628037424
1504532541,1621990288
1504532542,1615943088
1504532543,1609392120
1504532544,1603344984
1504532545,1591901792
1504532546,1547650464
1504532547,1523107464
1504532548,1510907368
1504532982,1829185312
1504532983,1689955192
1504532984,1621322216
1504532985,1610874176
1504532986,1605330896
1504532987,1599283792
1504532988,1592732792
1504532989,1586685720
1504532990,1575242696
1504532991,1531032784
1504532992,1506993664
1504532993,1494793592
1504532994,1494288880
1504532995,1494288048
1504532996,1483707064
1504532997,1919331560
1504532998,1910589344
1504532999,1903531976
1504533000,1900175864
1504533001,1896401264
1504533002,1880227560
1504533003,1876367232
1504533004,1872764192
1504533005,1872133896
1504533006,1868499744
1504533007,1868494168
1504533008,1868489072
1504533562,1834003768
1504533563,1694781376
1504533564,1611598392
1504533565,1605538336
1504533566,1599491264
1504533567,1593444192
1504533568,1586893112
1504533569,1580846008
1504533570,1569402912
1504533571,1530781536
1504533572,1506238448
1504533573,1502704536
1504533574,1501695936
1504533575,1501695104
1504533576,1491114056
1504533577,1485709120
1504533578,1485708288
1504533579,1485203352
1504533580,1485202456
1504533581,1485201496
1504533582,1485200664
1504533583,1976269576
1504533584,1963725176
1504533585,1960379080
1504533586,1957546688
1504533587,1953706672
1504533588,1946677088
1504533632,1839401920
1504533633,1719220400
1504533656,1611627712
1504533656,1606228080
1504533656,1583344360
1504533656,1583344360
1504533656,1583344360
1504533656,1583344360
1504533656,1577948472
1504533656,1577948472
1504533656,1577948472
1504533656,1577948472
1504533656,1577948472
1504534327,1832506104
1504534328,1697524544
1504534329,1605755480
1504534330,1602214424
1504534331,1596167320
1504534332,1589616344
1504534333,1583569240
1504534334,1577522136
1504534335,1566079080
1504534336,1528369624
1504534337,1503322496
1504534338,1497275160
1504534339,1496266592
1504534340,1496265760
1504534341,1496264928
1504534342,1490868016
1504534343,1490867184
1504534344,1490362248
1504534345,1490361416
1504534346,1490360584
1504534347,1490359688
1504534348,1484954784
1504534349,1484953952
1504534350,1484449176
1504534351,1484448248
1504534352,1484447384
1504534353,1484446552
1504589987,1827229240
1504589988,1698686272
1504589989,1611057232
1504589990,1598439152
1504589991,1568858152
1504589992,1562268640
1504589993,1559633672
1504589994,1557113320
1504589995,1549700968
1504589996,1547684712
1504589997,1528684400
1504589998,1526668144
1504589999,1524148008
1504590000,1522131656
1504590001,1514719400
1504590002,1512703112
1504590003,1510686824
1504590004,1508670536
1504590005,1506654184
1504590006,1504637928
1504590007,1502621640
1504590008,1495209464
1504590009,1493193088
1504590010,1489661920
1504590011,1488149440
1504590012,1486637024
1504590013,1485124512
1504590014,1977705168
1504590015,1967246968
1504590016,1965729968
1504590017,1954989696
1504590018,1954102672
1504590019,1936231280
1504590020,1765611224
1504590021,1764840280
1504590022,1764069336
1504590023,1759602208
1504590024,1758831264
1504590025,1758060320
1504590026,1757289376
1504592609,1827882368
1504592610,1705286936
1504592611,1600502608
1504592612,1600501584
1504592613,1566598712
1504592614,1557394064
1504592615,1554759032
1504592616,1552238688
1504592617,1544826528
1504592618,1542810304
1504592619,1523810024
1504592620,1521793800
1504592621,1519273696
1504592622,1511861584
1504592623,1504449456
1504592624,1502433168
1504592625,1500416944
1504592626,1498400600
1504592627,1494869224
1504592628,1493356840
1504592629,1491844424
1504592630,1484927968
1504592631,1483415552
1504592666,1821922144
1504592667,1693393664
1504592668,1605714048
1504592669,1595132928
1504592670,1563019088
1504592671,1557886328
1504592672,1555838352
1504592673,1554325968
1504592674,1547417640
1504592675,1545905192
1504592676,1527408720
1504592677,1525896272
1504592678,1523375856
1504592679,1516467552
1504592680,1509551096
1504592681,1507534888
1504592682,1505518568
1504592683,1502998376
1504592684,1500982120
1504592685,1498965768
1504592686,1496949512
1504592687,1489529120
1504592688,1487512704
1504592689,1485496352
1504592690,1483480000
1504592691,1481463712
1504592692,1977816552
1504592693,1966341056
1504592694,1963097664
1504592695,1961580568
1504592696,1950608352
1504592697,1945432784
1504592698,1930766800
1504592699,1761891736
1504592700,1761110712
1504592701,1756668128
1504592702,1755897184
1504592703,1755126240
1504592704,1754355296
1504592900,1821944568
1504592901,1693395616
1504592902,1595172264
1504592903,1593143256
1504592904,1559941112
1504592905,1557420624
1504592906,1555372680
1504592907,1553860296
1504592908,1546943840
1504592909,1545431392
1504592910,1526934952
1504592911,1525422568
1504592912,1522902216
1504592913,1521389832
1504592914,1514473376
1504592915,1512457168
1504592916,1510440912
1504592917,1507920816
1504592918,1505904592
1504592919,1503888368
1504592920,1496468072
1504592921,1489055960
1504592922,1487039672
1504592923,1485023448
1504592924,1483007192
1504592925,1984568712
1504592926,1968211056
1504592927,1965676528
1504592928,1963655760
1504592929,1960412432
1504592930,1945773712
1504592931,1944256976
1504592932,1929974104
1504592933,1761199760
1504592934,1756757176
1504592935,1755986232
1504592936,1755215288
1504592937,1754444344
1504592938,1749657216
1504592939,1748886272
1504595766,1832413512
1504595767,1697432808
1504595768,1605594960
1504595769,1603565888
1504595770,1570378320
1504595771,1567857960
1504595772,1565809984
1504595773,1564297568
1504595774,1557381080
1504595775,1555868664
1504595776,1537372192
1504595777,1535355944
1504595778,1533339648
1504595779,1521247080
1504595780,1514330560
1504595781,1512314288
1504595782,1510297936
1504595783,1507777744
1504595784,1505761456
1504595785,1503745200
1504595786,1496324840
1504595787,1494308552
1504595788,1492292264
1504595789,1490275976
1504595790,1488259688
1504595791,1486243432
1504595792,1483723280
1504595793,1976878520
1504595794,1965916712
1504595795,1962663440
1504595796,1951691256
1504595797,1950174040
1504595798,1945429600
1504595799,1944532392
1504595800,1943751064
1504595801,1942974808
1504595802,1938494152
1504595803,1937717952
